Id,Predicted
0,7.2388375729602945
1,2.3184549571746267
2,10.093089801794537
3,12.06722666307582
4,5.661878558870825
5,7.263104751693898
6,7.837091761459444
7,9.071712803743807
8,11.334359961558238
9,5.726808962209637
10,6.948078476476493
11,7.8416221115102465
12,9.03902859978384
13,3.7586867875264556
14,4.841990923449626
15,6.36192806082062
16,2.711181164075314
17,6.441410223951776
18,7.87832334839707
19,3.5137537615878838
20,3.0137189463883365
21,6.749222807887126
22,3.9483897603977063
23,6.865292507091407
24,4.121368885764917
25,6.909706077834719
26,5.814839788481558
27,6.325570441639164
28,4.144372980304995
29,10.071617192884744
30,3.4668492353350784
31,5.74474361352647
32,3.8063689416588167
33,7.673253768401956
34,11.282208982641354
35,8.912475164711294
36,7.6089808165337915
37,9.373886476975263
38,8.579883118296861
39,12.618084758305704
40,6.122084335109071
41,4.264176846218339
42,10.670933824616519
43,6.621242562944803
44,4.898777242555761
45,11.476353988612946
46,7.446887450187915
47,8.382828211633978
48,10.532986755162295
49,7.117663824463713
50,8.389680927576668
51,8.433320214589186
52,10.07544882089322
53,4.866750984663426
54,5.928648620696654
55,4.872788856472484
56,5.322788386977135
57,7.480640663700236
58,9.133470671736504
59,6.355771471220108
60,4.6793893039147
61,4.809607846875608
62,4.374897437258376
63,2.840197351989829
64,6.09625286512532
65,15.873713702152527
66,9.323691305554881
67,8.949013514113146
68,10.601373916295001
69,8.52941320509703
70,5.256493413246502
71,5.973507475401443
72,11.416777129244018
73,9.11183513786043
74,8.648635636544114
75,7.098369482456286
76,6.212985586244025
77,15.492630099593914
78,9.66848826120073
79,13.316473481905144
80,7.27775560436175
81,5.290693833588172
82,10.922565527138993
83,11.486375150861544
84,3.228658195423331
85,5.6449079306239485
86,4.063532745176289
87,6.378550428319396
88,21.34236207418434
89,11.794103665440334
